PC1,PC2,PC3,PC4,PC5,PC6,NP_CCC
-2.839782867,-1.700851897,0.296530724,0.666578208,-2.621393771,-0.39272336,0
-2.077261665,-0.963520425,-1.02500896,1.266125775,-2.292777735,1.054695702,1
-0.426532909,-3.142010781,0.491760381,-0.297336131,1.590325178,-1.855482898,0
-2.821284464,-1.548400752,-0.921342057,0.13349804,-4.231297734,-1.311649815,1
-1.239022585,-2.467762245,0.946332455,-0.570697227,0.033313064,-1.594339554,0
-2.988837736,-1.29125043,-2.078212552,0.584830654,-2.729594363,0.97946212,1
-1.714975473,-2.599979272,-0.331285143,0.095241575,-1.897089078,-1.763939141,0
-1.213152901,-2.062313356,0.334701058,-0.414476692,0.620052393,-1.752555014,0
-2.385704955,-7.290569676,0.377049749,0.142370624,-0.877539575,-3.22601171,0
-0.760237581,-2.866613836,1.101385253,0.48550947,0.989511691,-1.206813725,0
-2.380843008,-3.873975591,-0.116108821,0.943832002,-1.092499049,0.418809405,1
-2.257863722,-0.97766191,-0.333701378,1.391735602,-1.976040921,1.413584922,1
-3.475423127,-1.957961721,-1.597910918,1.053112166,-3.157197224,1.553896949,1
-2.833394854,-0.25010963,-0.764312262,0.128808251,-3.369692298,-0.559517543,1
-3.013352648,-1.526398065,-2.016485686,0.327514784,-2.288449406,0.933723641,1
-2.376821411,-2.346363551,-0.643444656,0.024713634,-1.157269,0.318129175,0
-2.088258716,-2.407369213,0.264781442,0.200156673,-2.284877789,-1.35384933,0
-2.725266745,-1.335006411,-0.606083211,0.466193586,-3.110316102,-0.214415463,1
-1.090452941,-3.391754909,0.896117606,0.045648094,0.508807163,-1.160690965,0
-2.462037724,-0.631496978,-0.827619559,-0.228416594,-3.339876611,-1.758832011,1
-1.156157517,-1.64300217,-0.26873809,0.729346713,0.124037929,1.17166191,0
-1.938041114,-2.778723,-0.22984228,-0.310787342,-2.217665476,-1.816908414,0
-1.345270137,-1.194106308,0.253937038,0.386754342,-1.341050832,-0.622725566,1
-1.533752875,-0.609169507,0.668304971,1.768452775,-0.848336142,1.403886244,0
0.275315496,-4.3616039,1.931292937,-0.320974507,2.097944778,-3.865525315,0
-0.572090293,-1.791387141,0.89660666,-1.375179209,0.222888839,-4.04150494,0
0.584073432,-3.063817723,1.653724512,-0.180722702,3.576834243,-2.053109621,0
-1.011524416,-2.554364848,1.12866083,-0.051868365,-0.653553131,-3.794149833,0
-0.899098046,-2.055612635,0.769499966,-1.081948238,-0.088960791,-4.63526132,0
0.208507186,-3.408377607,1.932757955,-0.557304553,3.099210435,-2.758350456,0
-1.738930526,-2.256740891,-0.18395794,0.215848051,0.296518142,0.207379194,0
-1.682403051,-0.675025842,0.107090885,0.491976973,-1.530655859,-0.073143719,0
-1.825041332,-0.973089341,0.165739547,0.532115144,-0.281199993,1.065470999,0
-1.447713682,-1.861919675,0.740912746,0.35914351,-0.26347843,-0.435562021,0
-1.797107058,-2.60802154,0.097748,0.398796251,-0.197763417,-0.003765094,0
-1.900462012,-2.652050319,0.022446124,0.449151452,-0.420489214,-0.036611983,0
-1.677497377,-3.424813721,0.238041253,0.171198502,-0.078558163,-0.887305988,0
-2.139230304,-3.145775753,-0.020374384,0.505165024,-0.633473487,-0.511810406,0
-2.043486209,-3.131216491,-0.02625502,0.560442912,-0.344216367,-0.247196134,0
-2.071906232,-3.156012474,-0.147641602,0.306557771,-0.724580738,-0.391618293,0
-1.6453852,-3.64945766,0.392877324,0.154113633,0.140963374,-0.974020871,0
-2.467571156,-5.737530297,0.345495827,-0.463500929,-1.379200086,-3.756574749,0
-2.166984183,-2.901019708,-0.143814525,0.46158871,-0.807526768,0.014002794,1
-2.359619302,-3.311679866,-0.166135972,0.381587287,-1.160206892,-0.681501781,1
-2.073012136,-3.550500871,0.093418115,0.354486829,-0.487760089,-0.743811154,0
-2.128853546,-3.953028223,0.161931514,0.208047418,-0.619379802,-1.254434701,0
-2.073012136,-3.550500871,0.093418115,0.354486829,-0.487760089,-0.743811154,0
-1.803151743,-3.545348965,-0.03153556,0.212502336,-0.320192273,-1.088964893,0
-1.540206856,-3.540967237,-0.148765649,0.075156406,-0.154837069,-1.424686266,0
-2.256618673,-3.000247161,-0.63497017,0.39805261,-1.199083528,-0.357557935,1
-2.029706556,-3.853478718,-0.506784495,-0.088340339,-1.264250858,-1.917018472,0
-2.116656078,-4.028562956,0.072947288,0.290532127,-0.367084444,-0.853769285,0
-2.506655124,-3.014410537,-0.493466819,0.536654352,-1.332916798,-0.027995393,1
-2.38950919,-3.321730118,-0.011958227,-0.149496382,-2.298474676,-2.329278231,0
-2.256332235,-5.874871903,0.399802568,-0.732943024,-1.390804482,-3.991358037,0
-2.169059612,-5.040853646,0.163566313,-0.390420702,-1.158901583,-2.753617467,0
-2.175922163,-4.641376688,-0.076887917,-0.119244643,-0.900426996,-1.69698834,0
-1.361139952,-3.155274428,0.563187527,0.675997334,1.447688335,0.801829082,0
-1.200678011,-3.173025964,0.600235844,0.651872328,1.807629386,0.879336038,0
-1.258704991,-3.525483122,0.903546901,1.102499327,1.644615633,0.962014308,0
-1.838672501,-3.284206179,0.196918011,0.79481745,0.669812041,1.075489891,0
-2.074911404,-1.542310978,-0.313806588,0.859473644,-0.482206346,1.473700773,1
-1.369295402,-1.084703446,0.213215164,0.665575497,0.35560735,1.166038409,0
-1.784289204,-2.490329491,0.082001352,0.426710551,-0.237612063,0.014765577,0
-1.940778417,-1.892586202,-0.144660549,0.784809487,-0.135138365,1.249160954,0
-1.788683275,-2.599810122,0.081504631,0.411219926,-0.201455556,-0.013323444,0
-2.158802612,-2.948841345,-0.134458284,0.24370922,-1.152158498,-0.674762002,0
-1.625398579,-1.626431007,0.104474842,0.977645217,0.744685225,1.811604575,1
-2.121498818,-1.718697551,-0.22257421,1.077174357,-0.10267301,1.979596389,1
-2.388743981,-1.962785422,-0.408253505,1.087155685,-0.398141629,2.089053325,1
-2.362034681,-2.008331658,-0.385014246,1.07293572,-0.334231776,2.056992559,1
-2.502110368,-1.877007815,-0.552915449,1.11724695,-0.602799775,2.226267213,1
-2.359605426,-1.953610765,-0.384569347,1.08034756,-0.352488199,2.069947319,1
-2.355234269,-1.844442383,-0.384090035,1.095178005,-0.389678033,2.096079634,1
-2.469389827,-1.90505492,-0.46776616,1.105472925,-0.530143842,2.151932511,1
-2.794313263,-1.561863415,-0.906549263,1.329172832,-1.153838057,2.792648242,1
-2.762249323,-1.683957942,-0.802354797,1.268261503,-1.080087454,2.632601963,1
-2.72262712,-1.802377723,-0.714538402,1.223571079,-1.015218889,2.458912879,1
-2.675342349,-1.916999625,-0.643464414,1.195459015,-0.959405395,2.271416694,1
-2.643593225,-2.044981976,-0.536709577,1.131897631,-0.88513902,2.104280381,0
-2.605341113,-2.167435774,-0.447669174,1.085469876,-0.822666029,1.924553465,0
-2.567581861,-2.291376352,-0.35818957,1.038424643,-0.761008554,1.742682879,0
-2.791399275,-1.451533171,-0.907519532,1.343817539,-1.19390635,2.819297267,1
-2.639314826,-1.931312394,-0.536672876,1.147405492,-0.924480942,2.131888535,1
-2.75869967,-1.573249688,-0.802844438,1.282993484,-1.119306407,2.659140472,1
-2.67865027,-1.810641376,-0.625811538,1.19317295,-0.988636008,2.309635866,1
-2.718458175,-1.69130663,-0.71452953,1.238364289,-1.053579713,2.485367893,1
-1.873726131,-2.070164467,-0.083207333,0.67523889,-0.12582348,0.819763916,1
-1.928151157,-1.917638441,-0.12213748,0.857214165,0.077570858,1.413562628,1
-1.952281828,-1.939611809,-0.260416763,0.76129767,-0.221718161,1.142341302,1
-2.009203585,-1.688600702,-0.269886527,0.859486019,-0.267217441,1.411251606,1
-2.235139013,-2.478832861,-0.352060098,0.679259687,-0.502491247,0.921142301,1
-2.226351677,-2.258709626,-0.351150548,0.709837898,-0.576291839,0.976208734,1
-2.385120884,-2.174119686,-0.421740305,0.769212669,-1.008268481,0.970396653,1
-2.38914667,-2.285494581,-0.421670399,0.753848223,-0.970375262,0.942180492,1
-2.334135868,-2.28857194,-0.421013328,0.786507039,-0.790423109,1.111784231,1
-2.468990343,-2.039181091,-0.598300943,0.848656398,-1.098858061,1.30611991,1
-2.392313779,-2.035313076,-0.609835988,0.817047774,-1.024480409,1.242417568,1
-2.338326647,-2.138744348,-0.437692304,0.906613327,-0.622439132,1.521455233,1
-2.313566209,-2.024373584,-0.629575687,0.788744629,-0.94939171,1.177192837,1
-1.601251151,-2.10708554,0.18728004,0.881525117,0.932807487,1.552245995,0
-1.883643033,-2.198067554,0.026715534,0.92473376,0.444850068,1.58453276,0
-1.889925932,-2.305805862,0.024439142,0.909996373,0.478328817,1.559551656,1
-2.106916134,-2.325281997,-0.141392695,0.965066988,0.119546959,1.689035093,1
-1.566637877,-1.900369934,0.045408905,0.704484172,0.587958784,1.17158407,0
-1.605246648,-2.739623874,0.318562976,0.48918279,0.500603949,0.31805552,0
-1.536999601,-2.672660058,0.392548153,0.535029926,0.696580177,0.45404292,0
-1.869803912,-3.279396869,0.276176857,0.400005567,-0.075626755,-0.719933975,0
-1.941733684,-3.239162121,0.240346849,0.491377118,-0.095184139,-0.596076329,0
-1.641491598,-2.865890605,0.231469902,0.336880367,0.187347697,-0.152917156,0
-1.49547753,-3.100571116,0.350778607,0.273690242,0.54742139,-0.295208077,0
-1.786605352,-3.0166667,0.128118185,0.359647647,0.037292606,-0.045874647,0
-1.884199752,-2.516127548,0.279054954,0.8164275,-0.035009818,0.70439277,0
-2.002792411,-2.948938577,0.159485921,0.728401453,0.128576856,0.220484754,0
-1.846358089,-3.410871815,0.389535861,0.60879432,0.119422165,1.232760911,0
-1.785323509,-3.453973429,0.461201212,0.639787063,0.347274489,1.345183409,0
-1.725621515,-3.495863619,0.531670746,0.671075725,0.572821482,1.459143998,0
-1.973321569,-3.472208249,0.458522311,0.546227669,-0.00451601,1.069214767,0
-1.747303432,-3.832662012,0.63712752,0.435745247,0.207851319,0.588118757,0
-1.916855122,-3.758354769,0.335686386,0.424144011,-0.200377611,0.645013229,0
-1.773951485,-4.22644993,0.48504068,0.279358852,0.057025161,0.187659286,0
-1.947354996,-4.537018516,0.430112628,0.131256768,-0.158263492,-0.165606967,0
-1.875107553,-2.193844495,0.061298317,0.901487288,0.013043147,1.138854864,0
-1.916326856,-2.874741446,0.283581228,0.652479313,0.146749467,0.066092416,0
-2.219414616,-2.576293183,-0.012336734,0.819440733,-0.423110534,0.26126632,0
-1.556108191,-2.573491647,0.041785621,0.317428583,0.037232021,-0.194032387,0
-1.523075683,-1.91035775,0.132059024,0.672665237,0.615563329,1.021814023,0
-0.699929552,0.613820639,-0.656614215,-0.738169248,2.088450367,0.118082306,0
-0.992843936,0.776893687,-0.96869366,-0.8635627,1.212416213,-0.339050185,0
-0.96510595,0.85577594,-0.954292232,-0.746838999,1.585772251,0.158099502,0
-1.284288362,1.037384529,-1.243025404,-0.934305296,0.733041229,-0.262483221,1
-1.097381852,1.623024143,-1.194851519,-0.498699874,1.17178513,0.837231785,0
-1.052330257,1.002271624,-1.113436585,-0.64231617,1.465600615,0.50978466,0
-1.163089759,1.039467168,-1.143698872,-0.810363776,1.258190834,0.185520816,0
-1.339917236,1.215235808,-1.361344776,-0.803056186,0.910148068,0.205509662,0
-1.459975344,1.215377764,-1.460124446,-0.922642497,0.396550347,-0.225770888,1
-1.598392285,1.407851381,-1.68387709,-0.983464877,0.048912992,-0.167866553,1
-1.247997587,1.179910376,-1.297955652,-0.708057183,1.141160754,0.527546389,0
-1.292975978,1.78293241,-1.378256522,-0.567521282,0.852553723,0.847694306,1
-1.467916186,1.935000369,-1.589136859,-0.567469988,0.513578316,0.850651828,1
-1.192263108,2.130923543,-0.472512941,-2.130779383,-1.668942074,-3.934128666,0
-2.504295227,3.834890459,-2.059969089,-1.873840128,-4.574301414,-2.381120183,1
-1.442764743,1.81481602,-0.593267033,-2.179628866,-2.036696513,-4.399676252,0
-1.743836902,2.086888036,-0.872722177,-2.127704555,-2.687412326,-4.33783181,1
-0.662700206,1.237247309,0.054090227,-2.469671019,-0.505940846,-4.417910964,0
-1.637268677,3.065848133,-1.10858258,-2.584195529,-3.131774695,-4.123700069,1
-1.576692018,2.858458364,-0.842229479,-2.777898282,-3.072856558,-4.846208883,1
-2.664397112,3.232982042,-1.953204823,-1.81928931,-4.61133672,-3.229341787,1
-2.630647321,3.104322213,-1.774089388,-1.523677509,-4.573868029,-2.830019489,1
-2.447243679,3.363205457,-1.716798631,-1.443978917,-4.338354021,-2.218381858,1
-2.043484868,3.168649835,-1.491777909,-1.300780369,-3.249662282,-1.614027794,1
-2.596238859,3.652833824,-1.922028947,-1.565949935,-4.760620753,-2.23488287,1
-2.10187265,3.630583305,-1.731489231,-1.504090996,-3.480853594,-1.632815057,1
-2.533668809,3.979552436,-2.096429257,-1.846557824,-4.681508206,-2.311042491,1
-1.93069541,-2.049424776,-1.266803009,0.467655011,-1.521638836,2.343394361,1
-1.408096404,-3.838060976,-0.563304762,-0.001491637,-0.477257637,0.310110562,0
-1.54402276,-3.897985873,-0.698813944,0.014371846,-0.762272107,0.399411253,0
-1.687797263,-3.96163363,-0.839305795,0.031346468,-1.058570271,0.491231336,0
-1.535582593,-2.505009728,-0.169864614,0.614524141,-2.554906152,1.546230904,1
-1.024972608,-4.166932382,0.449557364,0.23127056,-1.508287445,-0.139424521,0
-1.17226654,-4.152016673,0.328756972,0.278163756,-1.957115715,-0.021537664,0
-1.549589761,-2.212406131,-0.499762028,0.271082865,-1.784999899,1.050873924,1
-0.987552597,-3.93782927,0.183652114,-0.101544512,-0.59449638,-0.617086674,0
-1.143380044,-3.913747217,0.044285513,-0.070182648,-1.010246752,-0.520379563,0
-0.269589986,-2.208872492,1.211062206,0.354006446,-1.804277306,-0.04395761,0
0.393484631,-2.751476918,1.7989083,0.249109576,-0.048324931,-0.293853409,0
-0.062591628,-1.799502926,1.233753701,0.512845793,-1.206678021,0.501451817,0
-0.29473951,-0.748812571,-0.273873344,-0.383801367,-0.967677881,0.566291883,0
0.652432637,-1.014572026,0.579087562,-0.211837536,1.587295612,0.836279029,0
-0.575767769,0.446496626,-0.758894777,0.012248118,-1.497642821,1.735243853,1
-0.211920495,-0.195916454,-0.326692527,-0.145673227,-0.683650063,1.23708863,0
-1.434751417,3.462645559,-0.574138011,-1.716144464,-0.691101304,-0.146291498,0
-0.649780817,3.809444885,-1.975858447,-2.413701438,0.457367642,-0.426369858,0
-0.353538581,2.624097734,-1.521551957,-1.945340482,0.185050999,-0.890210681,0
-1.385680432,2.156247625,-0.766424683,0.212262689,0.648878116,2.118156285,1
-0.071384801,1.590179211,-1.772898968,-0.825255266,1.470750968,0.936510059,0
-0.110945346,3.172813712,-1.526514183,-2.318373981,1.503715902,-0.817071527,0
-1.329060311,1.927813276,-0.460531597,-1.668486501,1.445707011,-0.47652912,0
-0.942675228,1.805802563,-0.025072054,-0.509423652,0.47224555,1.267204951,0
-0.007399253,2.638077504,-1.043347565,-1.417284177,-0.078600938,0.18167116,0
-0.222278359,2.333589043,-1.632602037,-1.417457735,0.744450818,-0.279156813,1
-1.446985534,2.05165356,-0.445915799,-0.819207857,0.681473287,1.057197713,1
-1.174119345,1.113576615,-0.174488155,-0.266175085,1.279739252,1.214479264,0
-1.242823862,3.301548619,-1.43446424,-1.382594391,-1.199066351,1.222939007,1
-1.016939891,2.857088453,-2.509178125,-1.481179761,0.15369066,0.58963746,1
-0.303372465,3.161620001,-0.488485248,-0.862935433,0.396461011,1.130416579,0
-0.482670439,2.807058099,-1.370179487,-2.320140869,0.510546474,-0.929894705,0
-0.350474076,3.774142549,-1.554201159,-2.016827681,-0.103273025,-0.41875339,0
-0.324376453,2.672603177,-0.786891155,-0.969873079,0.310548562,0.765853525,0
-0.793592435,1.311159995,-0.325467108,-0.594930116,1.270991505,0.622174414,0
-1.10889671,1.949692245,-0.939510399,-0.109882651,1.103694986,2.055455078,0
-0.862971982,3.311650594,-1.877834638,-2.023904512,-0.179544837,0.083321417,1
-1.320781405,2.497997554,-0.398741291,-1.428790057,0.670485294,0.332273142,0
-0.420169499,0.943694323,-0.732213903,-1.254271362,1.500763578,-0.245272305,0
-0.820220193,2.255778712,-1.328000438,-0.855856986,-0.237055147,0.907302101,1
-1.049828737,2.199093198,-1.77905793,-1.413589895,0.203348184,0.618683759,1
-2.087837124,2.546762308,-1.230424543,-0.870018856,-0.979707607,1.431581062,1
-1.172871762,2.757132141,-1.800992543,-1.314250619,-0.590902217,0.783565231,1
-0.510414397,1.8091391,-1.072793695,-1.057999638,0.725730264,0.845796718,0
-1.922576234,1.453584231,-0.909822745,-1.244745622,-0.343637589,0.284852975,1
-1.691810185,-2.539507711,-0.001560868,0.140483076,0.906831179,1.296276149,0
-1.618270664,-3.138954868,0.43879426,-0.148770646,0.978519892,0.259752991,0
-2.23334236,-1.213666614,-1.054028056,0.597720659,-0.210063426,2.919417169,1
-1.595610109,-2.375742172,-0.139384161,0.309963906,1.257061296,1.926155486,0
-1.675007704,-1.995351123,-0.315539103,0.38298336,0.970252037,2.145339156,0
-2.163735791,-2.130806989,-0.749757421,0.449029567,0.300542376,2.528769848,0
-1.780453959,-2.025448691,-0.410386753,0.398228543,0.827875624,2.228066756,0
-1.884486978,-2.129423632,-0.471405023,0.395439494,0.731342065,2.241343065,0
-1.673078225,-1.925018953,-0.345660851,0.400044165,0.930731523,2.210341054,0
-1.540035939,-2.461731726,-0.184857811,0.286005195,1.356334947,1.900020515,0
-2.029415247,-1.583414847,-0.643893567,0.511158108,0.282747155,2.561519892,0
-1.858944721,-2.346122164,-0.564008793,0.063170423,0.069970028,1.086324425,0
-1.815130185,-2.175735481,-0.481250922,0.242272734,0.481423226,1.696843405,0
-1.793900818,-1.461874606,-0.381196554,0.050893556,0.656354279,1.600413472,0
-1.786927012,-1.777564694,-0.399114507,0.245371374,0.753839797,1.949962613,0
-0.996619889,3.442159253,-0.879958361,-0.722022778,0.270337578,1.786835358,0
-1.212989624,3.701496229,-1.106127093,-0.841316678,-0.198859866,1.798420558,1
-0.993390871,3.457472032,-0.864052815,-0.783962446,0.260096944,1.70425692,0
-1.218703953,3.72011824,-1.092173038,-0.902408609,-0.216693019,1.719158643,1
-1.370738277,3.904625065,-1.252853816,-0.985848322,-0.541859831,1.73020268,1
-0.992164157,3.479980383,-0.851659354,-0.847366974,0.247568082,1.634062489,0
-1.223875472,3.749747619,-1.085955987,-0.968818979,-0.237502662,1.650681957,1
-1.458848351,4.030043636,-1.330877676,-1.090482796,-0.737845319,1.664666943,1
-0.991189343,3.500999723,-0.843939479,-0.905581188,0.228880464,1.551705407,0
-1.310346013,3.865651949,-1.160809931,-1.068347435,-0.433164835,1.576119502,1
-1.550792398,4.156889007,-1.413406298,-1.196989171,-0.946375944,1.606213031,1
-0.997864437,3.520972232,-0.831427125,-0.966260716,0.208727041,1.473380286,0
-1.318177061,3.902828663,-1.164918279,-1.130897285,-0.466366979,1.508379907,1
-1.650454774,4.287199481,-1.502744216,-1.298580805,-1.16876189,1.539134291,1
-1.036512783,3.321790577,-0.836143632,-0.742415287,0.246524098,1.766575653,0
-1.40940194,3.743617662,-1.204540841,-0.952104213,-0.536102443,1.778681739,0
-1.795859107,4.187409184,-1.592273431,-1.168564116,-1.355155463,1.785881724,1
-1.030798335,3.340541623,-0.821693396,-0.806495346,0.24211231,1.685953118,0
-1.334852772,3.676346258,-1.116678852,-0.973582334,-0.3925646,1.695544173,1
-1.648191929,4.035305141,-1.428186917,-1.148100057,-1.049855037,1.710396215,1
-1.028374266,3.351450432,-0.802172893,-0.870300624,0.233814435,1.600066565,0
-1.336429029,3.702170982,-1.110085158,-1.038212185,-0.412282876,1.619147806,1
-1.576474616,3.970569345,-1.343808316,-1.168618643,-0.911719739,1.630460656,1
-1.03080244,3.363839919,-0.781741704,-0.933242211,0.222790497,1.515254325,0
-1.261746171,3.635004677,-1.022203024,-1.05970461,-0.268800061,1.535628066,1
-1.424813737,3.81742849,-1.180635034,-1.145446938,-0.60259708,1.54734821,1
-1.03024337,3.387417535,-0.772988131,-0.997082977,0.20765321,1.43806337,0
-1.271610627,3.653931743,-1.008776611,-1.123258014,-0.291686074,1.454554984,0
-0.211827553,2.669526103,-0.106779409,-0.816800207,1.946176386,1.114681577,0
-0.563409783,3.078814863,-0.476361449,-1.03590471,1.230452703,1.102310371,0
-1.003288218,3.600133835,-0.948259609,-1.310006491,0.323425421,1.088340069,0
-1.315216022,3.967786224,-1.275911671,-1.504246546,-0.30980643,1.083706666,1
-0.065106605,2.483728165,-0.005322122,-0.787561459,2.336245096,1.194719738,0
-0.423821977,2.895608833,-0.378292482,-1.004715743,1.604557803,1.179833774,0
-0.954314389,3.513273754,-0.93416585,-1.325335336,0.518323634,1.16445796,0
-1.270994422,3.890158428,-1.271855936,-1.521525524,-0.137646399,1.157791822,0
-0.376686966,2.814570969,-0.300680892,-0.769086881,1.632300048,1.298989942,0
-0.720379264,3.217536856,-0.660962518,-0.990594651,0.930416956,1.277332216,0
-1.006493725,3.559690125,-0.966562819,-1.172317588,0.344530652,1.261489397,0
-1.301103226,3.914692428,-1.282748355,-1.365460018,-0.264841201,1.249263105,0
-0.120302805,2.590034101,-0.103544099,-0.72136563,2.249017925,1.397261596,0
-0.476981089,2.995237923,-0.471805554,-0.940246167,1.521309578,1.374709367,0
-1.079659302,3.69816856,-1.107300497,-1.311693801,0.280015374,1.342722963,0
-1.318957737,3.97294346,-1.353624148,-1.461443183,-0.211650701,1.331451463,1
-2.323168592,-2.452939098,-0.662719848,0.58174876,-0.350385575,2.439132589,1
-1.816735359,-2.772926943,-0.266325538,0.449490254,0.521211521,2.009952577,1
-2.156911758,-2.105680349,-0.675473949,0.669577043,-0.195339295,2.700379582,1
-2.40062258,-1.751862949,-0.943571583,0.711137252,-0.792623305,2.83435043,1
-1.819045428,-2.163714242,-0.285308373,0.540997072,0.278688026,2.175023704,1
